measurement,valid,zero_ct,flip_poly_u,flip_msg_v,random_ct,boundary_coeff
5452,20000,20000,20000,20000,20000,20000
5453,20000,20000,20000,20000,20000,20000
5454,20000,20000,20000,20000,20000,20000
5455,20000,20000,20000,20000,20000,20000
5456,20000,20000,20000,20000,20000,20000
5457,20000,20000,20000,20000,20000,20000
5458,20000,20000,20000,20000,20000,20000
5459,20000,20000,20000,20000,20000,20000
5460,20000,20000,20000,20000,20000,20000
5461,20000,20000,20000,20000,20000,20000
5462,20000,20000,20000,20000,20000,20000
5463,20000,20000,20000,20000,20000,20000
5464,20000,20000,20000,20000,20000,20000
5465,20000,20000,20000,20000,20000,20000
5466,20000,20000,20000,20000,20000,20000
5467,20000,20000,20000,20000,20000,20000
5468,20000,20000,20000,20000,20000,20000
5469,20000,20000,20000,20000,20000,20000
5470,20000,20000,20000,20000,20000,20000
5471,20000,20000,20000,20000,20000,20000
5472,20000,20000,20000,20000,20000,20000
5473,20000,20000,20000,20000,20000,20000
5474,20000,20000,20000,20000,20000,20000
5475,20000,20000,20000,20000,20000,20000
5476,20000,20000,20000,20000,20000,20000
5477,20000,20000,20000,20000,20000,20000
5478,20000,20000,20000,20000,20000,20000
5479,20000,20000,20000,20000,20000,20000
5480,20000,20000,20000,20000,20000,20000
5481,20000,20000,20000,20000,20000,20000
5482,20000,20000,20000,20000,20000,20000
5483,20000,20000,20000,20000,20000,20000
5484,20000,20000,20000,20000,20000,20000
5485,20000,20000,20000,20000,20000,20000
5486,20000,20000,20000,20000,20000,20000
5487,20000,20000,20000,20000,20000,20000
5488,20000,20000,20000,20000,20000,20000
5489,20000,20000,20000,20000,20000,20000
5490,20000,20000,20000,20000,20000,20000
5491,20000,20000,20000,20000,20000,20000
5492,20000,20000,20000,20000,20000,20000
5493,20000,20000,20000,20000,20000,20000
5494,20000,20000,20000,20000,20000,20000
5495,20000,20000,20000,20000,20000,20000
5496,20000,20000,20000,20000,20000,20000
5497,20000,20000,20000,20000,20000,20000
5498,20000,20000,20000,20000,20000,20000
5499,20000,20000,20000,20000,20000,20000
5500,20000,20000,20000,20000,20000,20000
5501,20000,20000,20000,20000,20000,20000
5502,20000,20000,20000,20000,20000,20000
5503,20000,20000,20000,20000,20000,20000
5504,20000,20000,20000,20000,20000,20000
5505,20000,20000,20000,20000,20000,20000
5506,20000,20000,20000,20000,20000,20000
5507,20000,20000,20000,20000,20000,20000
5508,20000,20000,20000,20000,20000,20000
5509,20000,20000,20000,20000,20000,20000
5510,20000,20000,20000,20000,20000,20000
5511,20000,20000,20000,20000,20000,20000
5512,20000,20000,20000,20000,20000,20000
5513,20000,20000,20000,20000,20000,20000
5514,20000,20000,20000,20000,20000,20000
5515,20000,20000,20000,20000,20000,20000
5516,20000,20000,20000,20000,20000,20000
5517,20000,20000,20000,20000,20000,20000
5518,20000,20000,20000,20000,20000,20000
5519,20000,20000,20000,20000,20000,20000
5520,20000,20000,20000,20000,20000,20000
5521,20000,20000,20000,20000,20000,20000
5522,20000,20000,20000,20000,20000,20000
5523,20000,20000,20000,20000,20000,20000
5524,20000,20000,20000,20000,20000,20000
5525,20000,20000,20000,20000,20000,20000
5526,20000,20000,20000,20000,20000,20000
5527,20000,20000,20000,20000,20000,20000
5528,20000,20000,20000,20000,20000,20000
5529,20000,20000,20000,20000,20000,20000
5530,20000,20000,20000,20000,20000,20000
5531,20000,20000,20000,20000,20000,20000
5532,20000,20000,20000,20000,20000,20000
5533,20000,20000,20000,20000,20000,20000
5534,20000,20000,20000,20000,20000,20000
5535,20000,20000,20000,20000,20000,20000
5536,20000,20000,20000,20000,20000,20000
5537,20000,20000,20000,20000,20000,20000
5538,20000,20000,20000,20000,20000,20000
5539,20000,20000,20000,20000,20000,20000
5540,20000,20000,20000,20000,20000,20000
5541,20000,20000,20000,20000,20000,20000
5542,20000,20000,20000,20000,20000,20000
5543,20000,20000,20000,20000,20000,20000
5544,20000,20000,20000,20000,20000,20000
5545,20000,20000,20000,20000,20000,20000
5546,20000,20000,20000,20000,20000,20000
5547,20000,20000,20000,20000,20000,20000
5548,20000,20000,20000,20000,20000,20000
5549,20000,20000,20000,20000,20000,20000
5550,20000,20000,20000,20000,20000,20000
5551,20000,20000,20000,20000,20000,20000
5552,20000,20000,20000,20000,20000,20000
5553,20000,20000,20000,20000,20000,20000
5554,20000,20000,20000,20000,20000,20000
5555,20000,20000,20000,20000,20000,20000
5556,20000,20000,20000,20000,20000,20000
5557,20000,20000,20000,20000,20000,20000
5558,20000,20000,20000,20000,20000,20000
5559,20000,20000,20000,20000,20000,20000
5560,20000,20000,20000,20000,20000,20000
5561,20000,20000,20000,20000,20000,20000
5562,20000,20000,20000,20000,20000,20000
5563,20000,20000,20000,20000,20000,20000
5564,20000,20000,20000,20000,20000,20000
5565,20000,20000,20000,20000,20000,20000
5566,20000,20000,20000,20000,20000,20000
5567,20000,20000,20000,20000,20000,20000
5568,20000,20000,20000,20000,20000,20000
5569,20000,20000,20000,20000,20000,20000
5570,20000,20000,20000,20000,20000,20000
5571,20000,20000,20000,20000,20000,20000
5572,20000,20000,20000,20000,20000,20000
5573,20000,20000,20000,20000,20000,20000
5574,20000,20000,20000,20000,20000,20000
5575,20000,20000,20000,20000,20000,20000
5576,20000,20000,20000,20000,20000,20000
5577,20000,20000,20000,20000,20000,20000
5578,20000,20000,20000,20000,20000,20000
5579,20000,20000,20000,20000,20000,20000
5580,20000,20000,20000,20000,20000,20000
5581,20000,20000,20000,20000,20000,20000
5582,20000,20000,20000,20000,20000,20000
5583,20000,20000,20000,20000,20000,20000
5584,20000,20000,20000,20000,20000,20000
5585,20000,20000,20000,20000,20000,20000
5586,20000,20000,20000,20000,20000,20000
5587,20000,20000,20000,20000,20000,20000
5588,20000,20000,20000,20000,20000,20000
5589,20000,20000,20000,20000,20000,20000
5590,20000,20000,20000,20000,20000,20000
5591,20000,20000,20000,20000,20000,20000
5592,20000,20000,20000,20000,20000,20000
5593,20000,20000,20000,20000,20000,20000
5594,20000,20000,20000,20000,20000,20000
5595,20000,20000,20000,20000,20000,20000
5596,20000,20000,20000,20000,20000,20000
5597,20000,20000,20000,20000,20000,20000
5598,20000,20000,20000,20000,20000,20000
5599,20000,20000,20000,20000,20000,20000
5600,20000,20000,20000,20000,20000,20000
5601,20000,20000,20000,20000,20000,20000
5602,20000,20000,20000,20000,20000,20000
5603,20000,20000,20000,20000,20000,20000
5604,20000,20000,20000,20000,20000,20000
5605,20000,20000,20000,20000,20000,20000
5606,20000,20000,20000,20000,20000,20000
5607,20000,20000,20000,20000,20000,20000
5608,20000,20000,20000,20000,20000,20000
5609,20000,20000,20000,20000,20000,20000
5610,20000,20000,20000,20000,20000,20000
5611,20000,20000,20000,20000,20000,20000
5612,20000,20000,20000,20000,20000,20000
5613,20000,20000,20000,20000,20000,20000
5614,20000,20000,20000,20000,20000,20000
5615,20000,20000,20000,20000,20000,20000
5616,20000,20000,20000,20000,20000,20000
5617,20000,20000,20000,20000,20000,20000
5618,20000,20000,20000,20000,20000,20000
5619,20000,20000,20000,20000,20000,20000
5620,20000,20000,20000,20000,20000,20000
5621,20000,20000,20000,20000,20000,20000
5622,20000,20000,20000,20000,20000,20000
5623,20000,20000,20000,20000,20000,20000
5624,20000,20000,20000,20000,20000,20000
5625,20000,20000,20000,20000,20000,20000
5626,20000,20000,20000,20000,20000,20000
5627,20000,20000,20000,20000,20000,20000
5628,20000,20000,20000,20000,20000,20000
5629,20000,20000,20000,20000,20000,20000
5630,20000,20000,20000,20000,20000,20000
5631,20000,20000,20000,20000,20000,20000
5632,20000,20000,20000,20000,20000,20000
5633,20000,20000,20000,20000,20000,20000
5634,20000,20000,20000,20000,20000,20000
5635,20000,20000,20000,20000,20000,20000
5636,20000,20000,20000,20000,20000,20000
5637,20000,20000,20000,20000,20000,20000
5638,20000,20000,20000,20000,20000,20000
5639,20000,20000,20000,20000,20000,20000
5640,20000,20000,20000,20000,20000,20000
5641,20000,20000,20000,20000,20000,20000
5642,20000,20000,20000,20000,20000,20000
5643,20000,20000,20000,20000,20000,20000
5644,20000,20000,20000,20000,20000,20000
5645,20000,20000,20000,20000,20000,20000
5646,20000,20000,20000,20000,20000,20000
5647,20000,20000,20000,20000,20000,20000
5648,20000,20000,20000,20000,20000,20000
5649,20000,20000,20000,20000,20000,20000
5650,20000,20000,20000,20000,20000,20000
5651,20000,20000,20000,20000,20000,20000
5652,20000,20000,20000,20000,20000,20000
5653,20000,20000,20000,20000,20000,20000
5654,20000,20000,20000,20000,20000,20000
5655,20000,20000,20000,20000,20000,20000
5656,20000,20000,20000,20000,20000,20000
5657,20000,20000,20000,20000,20000,20000
5658,20000,20000,20000,20000,20000,20000
5659,20000,20000,20000,20000,20000,20000
5660,20000,20000,20000,20000,20000,20000
5661,20000,20000,20000,20000,20000,20000
5662,20000,20000,20000,20000,20000,20000
5663,20000,20000,20000,20000,20000,20000
5664,20000,20000,20000,20000,20000,20000
5665,20000,20000,20000,20000,20000,20000
5666,20000,20000,20000,20000,20000,20000
5667,20000,20000,20000,20000,20000,20000
5668,20000,20000,20000,20000,20000,20000
5669,20000,20000,20000,20000,20000,20000
5670,20000,20000,20000,20000,20000,20000
5671,20000,20000,20000,20000,20000,20000
5672,20000,20000,20000,20000,20000,20000
5673,20000,20000,20000,20000,20000,20000
5674,20000,20000,20000,20000,20000,20000
5675,20000,20000,20000,20000,20000,20000
5676,20000,20000,20000,20000,20000,20000
5677,20000,20000,20000,20000,20000,20000
5678,20000,20000,20000,20000,20000,20000
5679,20000,20000,20000,20000,20000,20000
5680,20000,20000,20000,20000,20000,20000
5681,20000,20000,20000,20000,20000,20000
5682,20000,20000,20000,20000,20000,20000
5683,20000,20000,20000,20000,20000,20000
5684,20000,20000,20000,20000,20000,20000
5685,20000,20000,20000,20000,20000,20000
5686,20000,20000,20000,20000,20000,20000
5687,20000,20000,20000,20000,20000,20000
5688,20000,20000,20000,20000,20000,20000
5689,20000,20000,20000,20000,20000,20000
5690,20000,20000,20000,20000,20000,20000
5691,20000,20000,20000,20000,20000,20000
5692,20000,20000,20000,20000,20000,20000
5693,20000,20000,20000,20000,20000,20000
5694,20000,20000,20000,20000,20000,20000
5695,20000,20000,20000,20000,20000,20000
5696,20000,20000,20000,20000,20000,20000
5697,20000,20000,20000,20000,20000,20000
5698,20000,20000,20000,20000,20000,20000
5699,20000,20000,20000,20000,20000,20000
5700,20000,20000,20000,20000,20000,20000
5701,20000,20000,20000,20000,20000,20000
5702,20000,20000,20000,20000,20000,20000
5703,20000,20000,20000,20000,20000,20000
5704,20000,20000,20000,20000,20000,20000
5705,20000,20000,20000,20000,20000,20000
5706,20000,20000,20000,20000,20000,20000
5707,20000,20000,20000,20000,20000,20000
5708,20000,20000,20000,20000,20000,20000
5709,20000,20000,20000,20000,20000,20000
5710,20000,20000,20000,20000,20000,20000
5711,20000,20000,20000,20000,20000,20000
5712,20000,20000,20000,20000,20000,20000
5713,20000,20000,20000,20000,20000,20000
5714,20000,20000,20000,20000,20000,20000
5715,20000,20000,20000,20000,20000,20000
5716,20000,20000,20000,20000,20000,20000
5717,20000,20000,20000,20000,20000,20000
5718,20000,20000,20000,20000,20000,20000
5719,20000,20000,20000,20000,20000,20000
5720,20000,20000,20000,20000,20000,20000
5721,20000,20000,20000,20000,20000,20000
5722,20000,20000,20000,20000,20000,20000
5723,20000,20000,20000,20000,20000,20000
5724,20000,20000,20000,20000,20000,20000
5725,20000,20000,20000,20000,20000,20000
5726,20000,20000,20000,20000,20000,20000
5727,20000,20000,20000,20000,20000,20000
5728,20000,20000,20000,20000,20000,20000
5729,20000,20000,20000,20000,20000,20000
5730,20000,20000,20000,20000,20000,20000
5731,20000,20000,20000,20000,20000,20000
5732,20000,20000,20000,20000,20000,20000
5733,20000,20000,20000,20000,20000,20000
5734,20000,20000,20000,20000,20000,20000
5735,20000,20000,20000,20000,20000,20000
5736,20000,20000,20000,20000,20000,20000
5737,20000,20000,20000,20000,20000,20000
5738,20000,20000,20000,20000,20000,20000
5739,20000,20000,20000,20000,20000,20000
5740,20000,20000,20000,20000,20000,20000
5741,20000,20000,20000,20000,20000,20000
5742,20000,20000,20000,20000,20000,20000
5743,20000,20000,20000,20000,20000,20000
5744,20000,20000,20000,20000,20000,20000
5745,20000,20000,20000,20000,20000,20000
5746,20000,20000,20000,20000,20000,20000
5747,20000,20000,20000,20000,20000,20000
5748,20000,20000,20000,20000,20000,20000
5749,20000,20000,20000,20000,20000,20000
5750,20000,20000,20000,20000,20000,20000
5751,20000,20000,20000,20000,20000,20000
5752,20000,20000,20000,20000,20000,20000
5753,20000,20000,20000,20000,20000,20000
5754,20000,20000,20000,20000,20000,20000
5755,20000,20000,20000,20000,20000,20000
5756,20000,20000,20000,20000,20000,20000
5757,20000,20000,20000,20000,20000,20000
5758,20000,20000,20000,20000,20000,20000
5759,20000,20000,20000,20000,20000,20000
5760,20000,20000,20000,20000,20000,20000
5761,20000,20000,20000,20000,20000,20000
5762,20000,20000,20000,20000,20000,20000
5763,20000,20000,20000,20000,20000,20000
5764,20000,20000,20000,20000,20000,20000
5765,20000,20000,20000,20000,20000,20000
5766,20000,20000,20000,20000,20000,20000
5767,20000,20000,20000,20000,20000,20000
5768,20000,20000,20000,20000,20000,20000
5769,20000,20000,20000,20000,20000,20000
5770,20000,20000,20000,20000,20000,20000
5771,20000,20000,20000,20000,20000,20000
5772,20000,20000,20000,20000,20000,20000
5773,20000,20000,20000,20000,20000,20000
5774,20000,20000,20000,20000,20000,20000
5775,20000,20000,20000,20000,20000,20000
5776,20000,20000,20000,20000,20000,20000
5777,20000,20000,20000,20000,20000,20000
5778,20000,20000,20000,20000,20000,20000
5779,20000,20000,20000,20000,20000,20000
5780,20000,20000,20000,20000,20000,20000
5781,20000,20000,20000,20000,20000,20000
5782,20000,20000,20000,20000,20000,20000
5783,20000,20000,20000,20000,20000,20000
5784,20000,20000,20000,20000,20000,20000
5785,20000,20000,20000,20000,20000,20000
5786,20000,20000,20000,20000,20000,20000
5787,20000,20000,20000,20000,20000,20000
5788,20000,20000,20000,20000,20000,20000
5789,20000,20000,20000,20000,20000,20000
5790,20000,20000,20000,20000,20000,20000
5791,20000,20000,20000,20000,20000,20000
5792,20000,20000,20000,20000,20000,20000
5793,20000,20000,20000,20000,20000,20000
5794,20000,20000,20000,20000,20000,20000
5795,20000,20000,20000,20000,20000,20000
5796,20000,20000,20000,20000,20000,20000
5797,20000,20000,20000,20000,20000,20000
5798,20000,20000,20000,20000,20000,20000
5799,20000,20000,20000,20000,20000,20000
5800,20000,20000,20000,20000,20000,20000
5801,20000,20000,20000,20000,20000,20000
5802,20000,20000,20000,20000,20000,20000
5803,20000,20000,20000,20000,20000,20000
5804,20000,20000,20000,20000,20000,20000
5805,20000,20000,20000,20000,20000,20000
5806,20000,20000,20000,20000,20000,20000
5807,20000,20000,20000,20000,20000,20000
5808,20000,20000,20000,20000,20000,20000
5809,20000,20000,20000,20000,20000,20000
5810,20000,20000,20000,20000,20000,20000
5811,20000,20000,20000,20000,20000,20000
5812,20000,20000,20000,20000,20000,20000
5813,20000,20000,20000,20000,20000,20000
5814,20000,20000,20000,20000,20000,20000
5815,20000,20000,20000,20000,20000,20000
5816,20000,20000,20000,20000,20000,20000
5817,20000,20000,20000,20000,20000,20000
5818,20000,20000,20000,20000,20000,20000
5819,20000,20000,20000,20000,20000,20000
5820,20000,20000,20000,20000,20000,20000
5821,20000,20000,20000,20000,20000,20000
5822,20000,20000,20000,20000,20000,20000
5823,20000,20000,20000,20000,20000,20000
5824,20000,20000,20000,20000,20000,20000
5825,20000,20000,20000,20000,20000,20000
5826,20000,20000,20000,20000,20000,20000
5827,20000,20000,20000,20000,20000,20000
5828,20000,20000,20000,20000,20000,20000
5829,20000,20000,20000,20000,20000,20000
5830,20000,20000,20000,20000,20000,20000
5831,20000,20000,20000,20000,20000,20000
5832,20000,20000,20000,20000,20000,20000
5833,20000,20000,20000,20000,20000,20000
5834,20000,20000,20000,20000,20000,20000
5835,20000,20000,20000,20000,20000,20000
5836,20000,20000,20000,20000,20000,20000
5837,20000,20000,20000,20000,20000,20000
5838,20000,20000,20000,20000,20000,20000
5839,20000,20000,20000,20000,20000,20000
5840,20000,20000,20000,20000,20000,20000
5841,20000,20000,20000,20000,20000,20000
5842,20000,20000,20000,20000,20000,20000
5843,20000,20000,20000,20000,20000,20000
5844,20000,20000,20000,20000,20000,20000
5845,20000,20000,20000,20000,20000,20000
5846,20000,20000,20000,20000,20000,20000
5847,20000,20000,20000,20000,20000,20000
5848,20000,20000,20000,20000,20000,20000
5849,20000,20000,20000,20000,20000,20000
5850,20000,20000,20000,20000,20000,20000
5851,20000,20000,20000,20000,20000,20000
5852,20000,20000,20000,20000,20000,20000
5853,20000,20000,20000,20000,20000,20000
5854,20000,20000,20000,20000,20000,20000
5855,20000,20000,20000,20000,20000,20000
5856,20000,20000,20000,20000,20000,20000
5857,20000,20000,20000,20000,20000,20000
5858,20000,20000,20000,20000,20000,20000
5859,20000,20000,20000,20000,20000,20000
5860,20000,20000,20000,20000,20000,20000
5861,20000,20000,20000,20000,20000,20000
5862,20000,20000,20000,20000,20000,20000
5863,20000,20000,20000,20000,20000,20000
5864,20000,20000,20000,20000,20000,20000
5865,20000,20000,20000,20000,20000,20000
5866,20000,20000,20000,20000,20000,20000
5867,20000,20000,20000,20000,20000,20000
5868,20000,20000,20000,20000,20000,20000
5869,20000,20000,20000,20000,20000,20000
5870,20000,20000,20000,20000,20000,20000
5871,20000,20000,20000,20000,20000,20000
5872,20000,20000,20000,20000,20000,20000
5873,20000,20000,20000,20000,20000,20000
5874,20000,20000,20000,20000,20000,20000
5875,20000,20000,20000,20000,20000,20000
5876,20000,20000,20000,20000,20000,20000
5877,20000,20000,20000,20000,20000,20000
5878,20000,20000,20000,20000,20000,20000
5879,20000,20000,20000,20000,20000,20000
5880,20000,20000,20000,20000,20000,20000
5881,20000,20000,20000,20000,20000,20000
5882,20000,20000,20000,20000,20000,20000
5883,20000,20000,20000,20000,20000,20000
5884,20000,20000,20000,20000,20000,20000
5885,20000,20000,20000,20000,20000,20000
